38,0.73,8.75,185,-0.28,-19.58,10,,1.01
38,0.73,8.75,185,-0.28,-19.58,10,,1.01
38,-3.88,-10.46,222,3.92,12.87,255,,-7.8
38,-4.73,-21.49,255,4.16,23.33,255,,-8.89
38,-3.03,-16.72,255,2.51,18.02,255,,-5.54
38,-0.57,-5.76,122,0.08,18.02,10,,-0.65
38,-0.57,-5.76,122,0.08,18.02,10,,-0.65
38,2.83,9.61,204,-4.28,-11.71,248,,7.11
38,4.32,22.97,255,-4.65,-23.95,255,,8.97
38,3.15,20.06,255,-2.71,-19.52,255,,5.86
38,0.93,9.29,197,-1.49,-9.44,200,,2.42
38,-1.45,-0.52,11,1.09,1.5,31,,-2.54
38,-2.59,-9.2,195,3.43,12.33,255,,-6.02
38,-3.96,-18.14,255,3.76,20.24,255,,-7.72
38,-2.87,-15.41,255,1.74,15.77,255,,-4.61
38,-0.57,-4.23,89,0.53,5.37,114,,-1.1
38,1.94,5.96,126,-1.98,-5.7,121,,3.92
38,2.91,13.98,255,-3.84,-15.34,255,,6.75
38,3.03,18.07,255,-3.52,-18.83,255,,6.55
38,1.05,11.29,239,-1.37,-11.12,236,,2.42
39,-1.29,-0.26,10,1.05,1.36,28,,-2.34
39,-3.52,-12,254,2.14,12.24,255,,-5.66
39,-3.35,-13.68,255,2.99,15.33,255,,-6.34
39,-2.34,-12.25,255,1.09,12.25,255,,-3.43
39,0.08,-12.25,10,-1.33,8.73,185,,1.41
39,0.08,-12.25,10,-1.33,8.73,185,,1.41
39,4.53,17.69,255,-5.94,-20.33,255,,10.47
39,5.13,28.79,255,-6.46,-31.52,255,,11.59
39,3.19,23.82,255,-4.93,-26.46,255,,8.12
39,0.81,13.36,255,-2.59,-15.22,255,,3.4
39,-1.82,0.53,11,0.04,-15.22,10,,-1.86
39,-1.82,0.53,11,0.04,-15.22,10,,-1.86
39,-5.09,-14.86,255,4.61,16.94,255,,-9.7
39,-6.14,-27.25,255,4.93,28.64,255,,-11.07
39,-4.24,-22.01,255,2.91,22.56,255,,-7.15
39,-1.78,-10.33,219,1.66,11.78,250,,-3.44
39,0.85,0.32,10,-0.93,0.27,10,,1.78
39,2.1,9.37,199,-3.52,-11.16,237,,5.62
39,3.8,19.8,255,-4.36,-20.95,255,,8.16
39,2.79,18.37,255,-2.67,-18.17,255,,5.46
39,0.57,8.09,171,-0.24,-18.17,10,,0.81
39,0.57,8.09,171,-0.24,-18.17,10,,0.81
39,-3.8,-10.29,218,2.63,10.92,232,,-6.43
39,-4.32,-17.66,255,3.56,19.05,255,,-7.88
39,-2.55,-14,255,2.06,15.19,255,,-4.61
39,-1.33,-7.26,154,-0.32,15.19,10,,-1.01
39,-1.33,-7.26,154,-0.32,15.19,10,,-1.01
40,3.31,11.92,253,-4.65,-14.01,255,,7.96
40,4.44,24.07,255,-4.65,-24.92,255,,9.09
40,2.55,18.18,255,-2.55,-18.07,255,,5.1
40,0.2,18.18,10,-1.29,-16.26,255,,1.49
40,0.2,18.18,10,-1.29,-16.26,255,,1.49
40,-4.12,-9.19,195,3.92,11.34,240,,-8.04
40,-4.61,-21.12,255,5.54,25.08,255,,-10.15
40,-4,-22.47,255,4.04,24.93,255,,-8.04
40,-1.78,-12.59,255,1.66,14.04,255,,-3.44
40,0.81,0.19,10,-0.93,0.35,10,,1.74
40,3.43,13.5,255,-2.26,-12.01,255,,5.69
40,3.64,16.8,255,-3.47,-16.84,255,,7.11
40,2.67,16.21,255,-1.7,-14.74,255,,4.37
40,0.4,16.21,10,0.73,-11.23,238,,-0.33
40,0.4,16.21,10,0.73,-11.23,238,,-0.33
40,-3.96,-12.73,255,5.54,17.4,255,,-9.5
40,-4.57,-24.23,255,5.78,28.58,255,,-10.35
40,-2.55,-18.45,255,4.81,23.62,255,,-7.36
40,-0.08,-18.45,10,2.46,20.22,255,,-2.54
40,-0.08,-18.45,10,2.46,20.22,255,,-2.54
40,4.36,9.6,203,-2.63,-7.61,161,,6.99
40,4.89,21.41,255,-4.53,-21.59,255,,9.42
40,3.92,22.2,255,-3.8,-22.4,255,,7.72
40,1.74,13.98,255,-1.62,-13.41,255,,3.36
40,-0.77,1.85,39,-0.36,-13.41,10,,-0.41
40,-0.77,1.85,39,-0.36,-13.41,10,,-0.41
40,-5.33,-14.81,255,4.16,15.97,255,,-9.49
40,-5.33,-23.86,255,5.09,26.37,255,,-10.42
41,-4.32,-22.59,255,3.23,23.52,255,,-7.55
41,-1.94,-11.48,243,0.77,11.46,243,,-2.71
41,0.65,1.47,31,-1.82,-2.39,50,,2.47
41,3.07,14.15,255,-3.03,-14.17,255,,6.1
41,3.35,17.45,255,-4.12,-18.74,255,,7.47
41,1.33,13.37,255,-2.38,-14.37,255,,3.71
41,-1.09,2.38,50,0,-14.37,10,,-1.09
41,-1.09,2.38,50,0,-14.37,10,,-1.09
41,-4.2,-12.03,255,4.2,14.5,255,,-8.4
41,-5.09,-23.19,255,4.28,24.8,255,,-9.37
41,-3.19,-17.46,255,2.22,18.17,255,,-5.41
41,-0.73,-5.7,121,0.97,7.31,155,,-1.7
41,1.82,4.69,99,-1.58,-3.98,84,,3.4
41,2.83,12.92,255,-3.64,-14.08,255,,6.47
41,3.19,18.17,255,-3.43,-18.64,255,,6.62
41,1.25,11.75,249,-1.33,-11.31,240,,2.58
41,-1.13,0.16,10,-0.16,-11.31,10,,-0.97
41,-1.13,0.16,10,-0.16,-11.31,10,,-0.97
41,-5.33,-15.21,255,3.76,15.79,255,,-9.09
41,-5.13,-22.42,255,4.36,24.11,255,,-9.49
41,-4.08,-20.38,255,2.46,20.46,255,,-6.54
41,-1.7,-9.19,195,-0.04,20.46,10,,-1.66
41,-1.7,-9.19,195,-0.04,20.46,10,,-1.66
41,3.15,10.85,230,-4.36,-12.71,255,,7.51
41,4.36,23.25,255,-4.24,-23.61,255,,8.6
41,2.79,18.13,255,-3.27,-18.81,255,,6.06
41,0.48,18.13,10,-0.93,-15.41,255,,1.41
42,0.48,18.13,10,-0.93,-15.41,255,,1.41
42,-3.76,-8.79,186,4.28,11.87,252,,-8.04
42,-4.32,-20.97,255,5.66,25.41,255,,-9.98
42,-3.56,-21.34,255,3.88,24.05,255,,-7.44
42,-1.33,-10.89,231,1.45,12.53,255,,-2.78
42,1.25,1.97,41,-1.13,-1.24,26,,2.38
42,3.6,14.41,255,-2.34,-12.85,255,,5.94
42,3.52,16.58,255,-3.31,-16.52,255,,6.83
42,2.55,15.51,255,-1.49,-13.88,255,,4.04
42,0.2,15.51,10,0.97,-10.31,219,,-0.77
42,0.2,15.51,10,0.97,-10.31,219,,-0.77
42,-4.24,-14.09,255,5.74,18.74,255,,-9.98
42,-4.85,-25.51,255,6.34,30.37,255,,-11.19
42,-2.83,-20.46,255,4.89,25.43,255,,-7.72
42,-0.32,-20.46,10,2.51,21.98,255,,-2.83
42,-0.32,-20.46,10,2.51,21.98,255,,-2.83
42,4.16,8.89,188,-2.59,-7.06,150,,6.75
42,4.73,20.82,255,-4.57,-21.25,255,,9.3
42,3.88,22.15,255,-3.92,-22.57,255,,7.8
42,1.78,14.35,255,-1.7,-13.85,255,,3.48
42,-0.77,2.01,42,-0.48,-13.85,10,,-0.29
42,-0.77,2.01,42,-0.48,-13.85,10,,-0.29
42,-5.37,-14.69,255,3.96,15.52,255,,-9.33
42,-5.29,-23.33,255,4.77,25.42,255,,-10.06
42,-4.28,-21.81,255,2.91,22.32,255,,-7.19
42,-1.9,-10.71,227,0.4,22.32,10,,-2.3
42,-1.9,-10.71,227,0.4,22.32,10,,-2.3
43,2.99,9.46,200,-3.88,-10.8,229,,6.87
43,4.44,22.53,255,-4.12,-22.62,255,,8.56
43,3.19,19.13,255,-3.35,-19.49,255,,6.54
43,0.93,10.59,224,-1.13,-10.21,216,,2.06
43,-1.49,-1.37,29,1.45,2.84,60,,-2.94
43,-2.59,-9.93,210,3.68,13.41,255,,-6.27
43,-3.64,-17.63,255,3.64,19.9,255,,-7.28
43,-2.26,-13.29,255,2.67,15.66,255,,-4.93
43,0.12,-13.29,10,0.28,15.66,10,,-0.16
43,0.12,-13.29,10,0.28,15.66,10,,-0.16
43,4.28,13.71,255,-3.96,-13.74,255,,8.24
43,4.53,22.94,255,-4.44,-23.41,255,,8.97
43,2.79,18.53,255,-2.46,-18.04,255,,5.25
43,0.44,18.53,10,0.04,-18.04,10,,0.4
43,0.44,18.53,10,0.04,-18.04,10,,0.4
43,-4,-11.48,244,3.19,12.71,255,,-7.19
43,-4.4,-19.04,255,4.32,21.46,255,,-8.72
43,-2.38,-15.04,255,2.55,17.11,255,,-4.93
43,0.12,-15.04,10,0.12,17.11,10,,0
43,0.12,-15.04,10,0.12,17.11,10,,0
43,3.31,11.03,234,-4.12,-12.36,255,,7.43
43,4.28,22.52,255,-4.12,-22.78,255,,8.4
43,2.67,17.51,255,-2.06,-16.56,255,,4.73
43,0.32,17.51,10,-0.81,-14.75,255,,1.13
43,0.32,17.51,10,-0.81,-14.75,255,,1.13
43,-4.12,-10.16,215,4.4,13.01,255,,-8.52
43,-4.4,-21.46,255,5.94,26.23,255,,-10.34
43,-3.68,-22.28,255,4.2,25.33,255,,-7.88
44,-1.41,-11.79,250,1.78,13.81,255,,-3.19
44,1.17,1.07,22,-0.85,-0.02,10,,2.02
44,3.76,14.34,255,-2.18,-12.38,255,,5.94
44,4.04,17.89,255,-3.47,-17.48,255,,7.51
44,2.02,14.21,255,-1.7,-13.45,255,,3.72
44,0.85,7.02,149,0.73,-4.04,85,,0.12
44,-1.62,-5.47,116,3.19,9.32,197,,-4.81
44,-3.43,-16.03,255,3.88,18.88,255,,-7.31
44,-2.79,-15.4,255,3.11,17.84,255,,-5.9
44,-0.53,-6.85,145,0.93,8.62,183,,-1.46
44,0.69,1.27,26,-1.49,-1.68,35,,2.18
44,2.99,13.26,255,-3.47,-14.01,255,,6.46
44,3.47,18.72,255,-3.72,-19.29,255,,7.19
44,1.45,12.94,255,-2.06,-13.33,255,,3.51
44,-0.97,2.11,44,0.32,-13.33,10,,-1.29
44,-0.97,2.11,44,0.32,-13.33,10,,-1.29
44,-4.12,-12.42,255,4.65,15.63,255,,-8.77
44,-5.25,-24.58,255,4.97,27,255,,-10.22
44,-3.35,-19.34,255,2.95,20.92,255,,-6.3
44,-0.89,-7.66,162,0.4,20.92,10,,-1.29
44,-0.89,-7.66,162,0.4,20.92,10,,-1.29
44,3.84,12.09,255,-2.79,-10.91,231,,6.63
44,4.12,19.35,255,-3.92,-19.5,255,,8.04
44,2.06,15.22,255,-2.51,-15.59,255,,4.57
44,0.89,8.76,186,-0.16,-15.59,10,,1.05
44,0.89,8.76,186,-0.16,-15.59,10,,1.05
44,-3.72,-10.2,216,3.96,12.85,255,,-7.68
45,-4.97,-22.33,255,3.92,23.54,255,,-8.89
45,-3.56,-17.86,255,2.95,19.23,255,,-6.51
45,-1.17,-8.53,181,0.53,9,191,,-1.7
45,1.37,4.2,89,-2.02,-4.63,98,,3.39
45,2.46,12.68,255,-4.12,-14.95,255,,6.58
45,2.83,18.01,255,-3.76,-19.35,255,,6.59
45,0.85,11.14,236,-1.62,-11.56,245,,2.47
45,-1.49,-0.41,10,-0.4,-11.56,10,,-1.09
45,-1.49,-0.41,10,-0.4,-11.56,10,,-1.09
45,-5.49,-15.23,255,3.6,15.4,255,,-9.09
45,-5.21,-22.35,255,4.24,23.77,255,,-9.45
45,-4.2,-20.51,255,2.3,20.23,255,,-6.5
45,-1.78,-9.12,193,-0.2,20.23,10,,-1.58
45,-1.78,-9.12,193,-0.2,20.23,10,,-1.58
45,3.11,11.04,234,-4.57,-13.25,255,,7.68
45,4.36,23.66,255,-4.48,-24.36,255,,8.84
45,2.71,18.36,255,-3.47,-19.42,255,,6.18
45,0.36,18.36,10,-1.09,-15.97,255,,1.45
45,0.36,18.36,10,-1.09,-15.97,255,,1.45
45,-3.92,-8.97,190,4.16,11.69,248,,-8.08
45,-4.53,-21.36,255,5.62,25.52,255,,-10.15
45,-3.72,-21.76,255,3.92,24.35,255,,-7.64
45,-1.45,-11.35,241,1.49,12.92,255,,-2.94
45,1.13,1.51,32,-1.13,-0.91,19,,2.26
45,3.56,14.28,255,-2.38,-12.83,255,,5.94
45,3.56,16.79,255,-3.43,-16.86,255,,6.99
45,2.59,15.88,255,-1.62,-14.38,255,,4.21
46,0.28,15.88,10,0.85,-10.81,229,,-0.57
46,0.28,15.88,10,0.85,-10.81,229,,-0.57
46,-4.16,-13.6,255,5.62,18.16,255,,-9.78
46,-4.85,-25.27,255,5.82,29.37,255,,-10.67
46,-2.83,-19.41,255,4.89,24.38,255,,-7.72
46,-0.36,-19.41,10,2.51,20.93,255,,-2.87
46,-0.36,-19.41,10,2.51,20.93,255,,-2.87
46,4.16,8.89,188,-2.59,-7.06,150,,6.75
46,4.73,20.82,255,-4.57,-21.25,255,,9.3
46,3.92,22.28,255,-3.92,-22.65,255,,7.84
46,1.78,14.35,255,-1.74,-13.91,255,,3.52
46,-0.77,2.09,44,-0.48,-13.91,10,,-0.29
46,-0.77,2.09,44,-0.48,-13.91,10,,-0.29
46,-5.37,-14.69,255,4.08,15.69,255,,-9.45
46,-5.33,-23.7,255,4.97,26.03,255,,-10.3
46,-4.32,-22.35,255,3.19,23.21,255,,-7.51
46,-1.94,-11.4,242,0.69,11.26,239,,-2.63
46,0.69,1.75,37,-1.9,-2.75,58,,2.59
46,3.11,14.44,255,-3.11,-14.53,255,,6.22
46,3.31,17.49,255,-4.12,-18.82,255,,7.43
46,1.29,13.25,255,-2.34,-14.23,255,,3.63
46,-1.17,2.05,43,0.08,-14.23,10,,-1.25
46,-1.17,2.05,43,0.08,-14.23,10,,-1.25
46,-4.4,-12.82,255,4.24,15.12,255,,-8.64
46,-5.25,-23.77,255,4.24,25.14,255,,-9.49
46,-3.27,-17.63,255,2.14,18.14,255,,-5.41
46,-0.81,-5.79,123,0.89,7.19,152,,-1.7
46,1.74,4.6,97,-1.7,-4.16,88,,3.44
47,2.79,13.03,255,-3.8,-14.48,255,,6.59
47,3.15,18.36,255,-3.52,-19,255,,6.67
47,1.17,11.66,247,-1.37,-11.37,241,,2.54
47,-1.21,-0.01,10,-0.16,-11.37,10,,-1.05
47,-1.21,-0.01,10,-0.16,-11.37,10,,-1.05
47,-5.41,-15.47,255,3.76,15.95,255,,-9.17
47,-5.25,-22.8,255,4.4,24.41,255,,-9.65
47,-3.07,-17.33,255,2.51,18.58,255,,-5.58
47,-1.86,-9.78,207,0,18.58,10,,-1.86
47,-1.86,-9.78,207,0,18.58,10,,-1.86
47,2.75,9.51,202,-4.16,-11.53,244,,6.91
47,3.76,20.97,255,-4,-21.64,255,,7.76
47,2.38,16.39,255,-3.07,-17.22,255,,5.45
47,0,16.39,10,-0.69,-13.76,255,,0.69
47,0,16.39,10,-0.69,-13.76,255,,0.69
47,-4.44,-11.41,242,4.65,14.25,255,,-9.09
47,-5.21,-24.46,255,5.9,28.27,255,,-11.11
